text|is_offensive|target
içi geçmiş bir nine yüzünden sinirlendim oruçlu oruçlu. gelmiş birden yanıma geçti sınıfta sonra onu yapamazsın şunu yapamazsın demeye başlıyor. bulma belanı çekip git ya|1|INSULT
o operasyonu devlet düzenledi|0|OTHER
Beyninden şüpheleniyorum artık|1|INSULT
Kabul edelim kadınlar ev işlerinde daha başarılılar|1|SEXIST
Bu atalardan kalma bir sandık ancak erlere yaraşır|1|SEXIST
önemli olan değişen şartlara uyum sağlamanız bu işe esneklikle olur|0|OTHER
Deprem konusunda eğilmemiz için daha kaç olay yaşamamız gerekiyor?|1|OTHER
bugün türbenin önü ve medrese park olarak düzenlenmiştir|0|OTHER
yalnız bir kadın hayatını sürdüremez|1|SEXIST
Kız kısmısı konuşmaz|1|SEXIST
erkekler düz insanlardır kadınlar kadar ince düşünemezler|1|SEXIST
kadın çenesi en büyük çiledir|1|SEXIST
sendeki bu gavur inadı olduktan sonra kimse seninle arkadaş olmaz|1|RACIST
bu duruma çok üzüldük|0|OTHER
her adım attığımda bir Suriyeli ile karşılaşıyorum ve bundan hiç hoşlanmıyorum|1|RACIST
zencilerin girişine izin verilmemektedir|1|RACIST
ananın amına çöp şiş girsin|1|PROFANITY
asla yalnız içki içmem|0|OTHER
kadınların tek işi evidir çalışıp ne yapacak|1|SEXIST
amını götten yardığım|1|PROFANITY
hülya gürbüz tarafından verilmektedir|0|OTHER
Asyalılar Amerikalı olamazlar|1|RACIST
takımın şu an da çok iyi başladığını ve ortamın mükemmel olduğunu söyleyen onur yeni sezona en iyi şekilde hazırlanacaklarını ifade etti|0|OTHER
anadilini bile konuşamıyorsun|1|INSULT
sana kim niye güvensin|1|INSULT
kız gibi ne sırıtıyorsun|1|SEXIST
konuya biraz fransız kaldım da kimden bahsediyorsunuz?|1|RACIST
kadınlardan yönetici mi olurmuş|1|SEXIST
çankırıların çoğu çingendir|1|RACIST
Adam gibi dövüş|1|SEXIST
gelmişini geleceğini geçmişini sikeyim|1|PROFANITY
sen konuşma eksik etek|1|SEXIST
yeni ödemeye esas derece kademe ödemeye esas derece kademesidir|0|OTHER
elindekileri kaybettikçe Yahudinin züğürtlediğinde eski defterleri açması gibi eskiyi karıştırmaya başladı iyice|1|RACIST
bilgisiz cahil seni|1|INSULT
kadin dedigin susar lafa karismaz|1|SEXIST
Sessiz olsana öküz|1|INSULT
amına eşşğin zikini çakayım|1|PROFANITY
ağzına sikişeyim|1|PROFANITY
ne göt insanlar var sik sik doymaz|1|PROFANITY
en çok bilinen orijinal türdür|0|OTHER
böylece aile gelirlerini artırmak suretiyle yerel çiftçiye ve köylüye yardım edecek bir projenin uygulanmasını istiyor|0|OTHER
kadın kahkaha atamaz tebessüm eder|1|SEXIST
kadın evcil bir varlıktır|1|SEXIST
böylece kalıcı sonuçlar alabiliriz|0|OTHER
ormanda yürüyüş yapmayı severim|0|OTHER
pörtlek gözüyle bana ders veriyor|1|INSULT
Erkek adam yapar|1|SEXIST
bunlardan hangi sınamanın ne zaman kullanılması gerektiği= sorusu. hemen ortaya çıkmaktadır|0|OTHER
basın üstünde çıkıntı vardır|0|OTHER
Afgan işte medeniyet görmemiş|1|RACIST
Süriyeliler de yardım etsin bi zahmet|1|RACIST
Seninle aynı havayı solumak istemiyorum|1|INSULT
ayrıca yazılı dil diğer alt sistemleri tamamlayıcı olarak da kullanılabilir|0|OTHER
kadınlar olmasa erkekler bir hiçtir|1|SEXIST
Ananın amına beton dökerim bütün mahalle abaza kalır|1|PROFANITY
senden bırak hoca olmayı münafık bile olmaz|1|INSULT
ananın amının düdüğü|1|PROFANITY
14 mayısta görüşcez içi geçmiş portakal|1|INSULT
erkekler buluğ çağını 10-15 kadınlar 9-14 yaşları arasında yaşarlar|0|OTHER
seni otobanda satarım|1|INSULT
dur be akodumun evladı iki dakika fav atıcaz girmemişiz tüm gün limit veriyo götveren|1|PROFANITY
yuvayı kuran dişi kuştur|1|SEXIST
Fransız yapımı filmleri asla izlemem|1|RACIST
Çingeneler dilenci olur|1|RACIST
Erkeklerin, kadınların toplumsal hayatta daha fazla yer alması gerektiğini kabul etmeleri önemli.|0|other
bu gibi sorular aslında tek bir noktada düğümleniyor|0|OTHER
ben özgür bir insanım|0|OTHER
eğitim öğrencilere saygıyla başlar|0|OTHER
ebene atlarım|1|PROFANITY
Mülteciler heryerde hastanede sıra gelmiyor|1|RACIST
Alcak herıf adı pıslık|1|INSULT
ananı sikerim kalbini de kırarım|1|PROFANITY
kürt balta ile saat onarır|1|RACIST
seni yazılı< yapar kopya kağıtsız< sikerim|1|PROFANITY
Kafanda 2 tahtan eksik|1|INSULT
eğer yaparsam öldürüleceğimi düşünüyorum|0|OTHER
araba donmeyince merak ettim cep telefonuna ulasamiyorum hayir peki tesekkur ederim|0|OTHER
adamın vazifesi kadını korumaktır|1|SEXIST
Vay sizin aklınıza sıçayım ulan hırt kafalılar deprem olmuş o kadar cenazeyi ne yapacak bi şekilde bir an önce gömülmesi lazım sizin yavşağın seccadeye basması üzerini kapatamazsınız|1|PROFANITY
Tiksiniyorum yaptıklarından yeter artık|1|INSULT
küçük yaşlarda tiyatroya merak salmış olan özkul istanbul erkek lisesindeki eğitiminin ardından oyuncu olmaya karar vererek gözünü sahnelere dikti|0|OTHER
erkekler ömür törpüsü|1|SEXIST
iyice omurgasiz insanin teki oldun|1|INSULT
bu milletin yok koyundan farkı güdülmeye mahkum|1|INSULT
ne kadar doğru söylediğini bilmiyordum ama çaresiz olduğu besbelliydi|0|OTHER
onu giydiği şapkadan tanıdım|0|OTHER
Korkunçsun insanlara nasıl böyle birşey yaparsın|1|INSULT
Disi yalanmazsa erkek dolanmaz|1|SEXIST
ananı gökkuşağı altında sikerim çocukları renkli doğar|1|PROFANITY
kızın varsa sızın çok|1|SEXIST
bir osurukluk canın var|1|PROFANITY
Siktirin gidin artık rahat rahat oturalım|1|PROFANITY
rusya ve ukrayna birbirine komşu iki sınır ülkedir|0|OTHER
göt beyinli|1|PROFANITY
öyle hayırsız bir evlattı ki babasının cenazesine bile katılmamıştı|1|INSULT
Her konuda fikir sahibi olup, çok bilmiş gibi takılmanız canımı sıkıyor |1|INSULT
entegre ürünler en etkin uygun maliyetli ve güvenli çözümü sağlamak için ar entegre bir veri güvenlik ürünleri dizisi geliştirmiştir|0|OTHER
Sağımız solumuz hep afganlı olmuş|1|RACIST
ütü yapan adamın adamlığı kırışmıştır|1|SEXIST
nasıl koydular önümüze tek düze tabuları|0|OTHER
Kaltaklık yapma|1|PROFANITY
biraz mert ol korkaklık yapma&|1|INSULT
Sen Suriyelisin sana çadır yok|1|RACIST
Sokak sanatçıları Kürt şarkı söylüyorken bir Türk genci onlara sözlü hakaret etmeye başladı|1|RACIST
kadın yüzünden gülen ömründe bir kere güler ötesi yok|1|SEXIST
Sen çirkinsin|1|INSULT
kadın dediğin kocasına hizmette kusur etmemeli|1|SEXIST
yavşak götlü|1|PROFANITY
spora ve sporcuya her platformda büyük destek veren başta şehitkamil belediye başkanlığımız ve tüm paydaş kurumlarımıza federasyonumuz adına teşekkür ediyorum diye konuştu|0|OTHER
Kadından mühendis olmaz|1|SEXIST
sikilen maymun ıhlamur ağacına çıkarmış|1|PROFANITY
yallah suriyeliler yallah|1|RACIST
Kürtün en gavuru bile müslümandır|1|RACIST
denizcilikten başka bildiğim yok|0|OTHER
araplar cahildir|1|RACIST
Beyazlar hep bir şeyler isterler ve hep huzursuzdurlar|1|RACIST
götünü fakir fukara siksin|1|PROFANITY
Yüzüne bakılacak biri değilsin|1|INSULT
Erkekler evi süpürmez|1|SEXIST
Erkekliğin zevksizliği beni benden alıyor|1|SEXIST
allah kimseyi çorumlu yapmasın|1|RACIST
bu nedenle- tüm kademeler= arasında iletişimi= geliştirerek, iştirakler arasında verimli> bir sinerjinin sağlanması çok önemli= dedi>|0|OTHER
götünde papatya uçuşan ibnenin oğlu|1|PROFANITY
Kanım gerçekten dondu|1|INSULT
devlet ile halk arasında önemli ve yıkılmayan bir köprüdür|0|OTHER
Benim ne kadar çabaladığımı durunca anlayacaksınız orospu çocukları|1|PROFANITY
Kadın ustalıktan ne anlar|1|SEXIST
adamlara sik sıvazlatan kadın|1|PROFANITY
seni alti ay veresiye sikerim done yakila parani istersin|1|PROFANITY
ben teşekkür eder iyi günler dilerim|0|OTHER
din adamı eğitimine ilişkin kısıtlamalar sürmektedir|0|OTHER
onemli olan turkiye geneli yuzdelik dilimler|0|OTHER
babasi kilikli igrenc herif|1|INSULT
d|1|RACIST
ilk okuduğum türk klasik edebiyat eseri reşat nuri güntekin in ateş gecesi romanıydı|0|OTHER
şayet operasyon gerekiyorsa bunun riskleri ve faydaları kişi ile iyice konuşulur|0|OTHER
hayat merdivenlerini çıkarken insanlara iyi davranalım|0|OTHER
Çekilecek biri değilsin bir süre görüşmeyelim|1|INSULT
kadın kısmı doğurmalı doyurmalı dokumalı|1|SEXIST
Kız gibi oynama.|1|SEXIST
senin nüfus kağıdındaki resmini sikeyim|1|PROFANITY
bebek büyütmek kadının görevidir|1|SEXIST
finansın bu denli küreselleşmesinin en önemli nedeni ve hızlandırıcısı bilgisayar teknolojisidir|0|OTHER
orada da olmadigini soylediler|0|OTHER
geçmiş yıllarda yoğun olarak yapılan küçükbaş ve büyükbaş hayvan yetiştiriciliği günümüzde yok denilecek kadar azdır|0|OTHER
amip beyinlimisin|1|INSULT
senin götünün astarını sikerler|1|PROFANITY
bunu anlamak çok güç|0|OTHER
polen toplama sayma ve örnekleme teknikleri gibi işlemlerle uğraşır|0|OTHER
iki lafından birisi yalan|1|INSULT
bu standart denetçinin raporunda genel kabul görmüş muhasebe ilkelerine uyulması gerektiğini açıkça öngörmektedir|0|OTHER
toplumda kadının yeri daha yüksek olurdu etkili ve verimli bir eğitim sistemi uygulanırdı|0|OTHER
kızlarını üniversiteye kaydettirmek için para olması gerek ve mevcut para bunu karşılamaya yetmemektedir|0|OTHER
paraya düşkünlüğü ile sarı Yahudilere benziyordu|1|RACIST
Sinti ve Romanlar sınır dışı edilmeli|1|RACIST
tülün duvağın ben oldum|0|OTHER
Suriyeliler Çalıyorlar dolandırıyorlar ve soyuyorlar|1|RACIST
kimse senin minik beyninle muhattap olmak istemiyor|1|INSULT
özellikle büyük kentlerde gözlenen zengin fakir arasındaki kutuplaşma bizim en temel sorunlarımız haline geldi|0|OTHER
bu evrensel dünyanın doğuşuydu|0|OTHER
Kadinlar sadece guzel gorunmek icin varlar.|1|SEXIST
yemek yok mu bu evde kadın|1|SEXIST
Bana hiç güven vermeyen tavırlar sergiledin|1|INSULT
erkek dediğin göbekli olur|1|SEXIST
bozuk plak gibi durmadan sayıklıyorsun|1|INSULT
Yalan senin ağzına yuva yapmış|1|INSULT
gürültü kirliliği sanayi için önemli bir sorun olarak görülmektedir|0|OTHER
bu ne kılık çingeneye dönmüşsün|1|RACIST
Çok pissin Arap olduğun çok belli|1|RACIST
o boktan şeyin altındaki sikik tornavidanın sıçtığımın ucunu versene|1|PROFANITY
Topal kendini birşey sanıyor|1|INSULT
"Ama adamlar akıllı Allah için !
Iki trol koyuyolar buraya Ataturk e çemkiriyo iki de edepsiz hayasız aksama kadar hesaplarda dönüp duruyo 
Güzel taktik !!"|1|INSULT
çocuğunuzun odası için kızılderili çadırı tarzında ahşap raf|0|OTHER
çingene erişemediği harmanı zekatından sayarmış|1|RACIST
sana sarılmama izin ver|0|OTHER
İsteksiz sikişten burunsuz çocuk doğar|1|PROFANITY
Senden iyilik bekleyen de hata|1|INSULT
çingeneden çoban olmaz Yahudi'den pehlivan|1|RACIST
yansın bu ibneler su veren itfaiyenin hortumunu sikeyim|1|PROFANITY
Ortadoğulu Arap hayranı fareler|1|RACIST
bu işlemler ise mühendislik işidir|0|OTHER
Beş kız bir oğlanın yerini tutarmı|1|SEXIST
kurumlar arası yazışmanın yararı var ama getirdiği kırtasiye yükü de ayrı bir sorun|0|OTHER
Kürt baltayla saat onarır|1|RACIST
seni& bi sikerim, cinsel hayatın düzene girer|1|PROFANITY
"""Erkek dediğin zaten erken boşalır, işine gücüne gider.""
-Özgür Turhan"|1|SEXIST
o saatte kadinin disarida isi ne|1|SEXIST
çocuğunuz bir üst yaş sınırına yakınsa bir üst bedeni almanızı tavsiye ederiz|0|OTHER
gevşek ağızlı|1|INSULT
Hayat seni got etmis|1|PROFANITY
eylül ayı faturaları vatandaşların eline geçti|0|OTHER
Allah'ın ordusu tektir o da Türk'tür|1|RACIST
hey siyahi sen ordan kalk ben oturucam burası senin ülken değil|1|RACIST
Bacının amına koyayım|1|PROFANITY
yarrak başlı insan|1|PROFANITY
kadınlar kıvırtıktır|1|SEXIST
allah bu nüfus nerede|0|OTHER
buz kütlesi ne< kadar küçükse iklimsel< gelişmelere. o- kadar açık. demektir|0|OTHER
Bahtsiz bedeviyi coldeki kutup ayisi sikermis|1|PROFANITY
anan seni doğurmamış sıçmış|1|PROFANITY
düşük düşük hareketlerdesiniz|1|INSULT
senden ala yavşak mı var|1|PROFANITY
bunlar hep Rum tohumu|1|RACIST
Canım istedi yaptım bir de size basın açıklaması mı yapayım orospu çocukları|1|PROFANITY
ve böylece boşlukta ilerlerler|0|OTHER
anneni wifiye bağlar fiber internet hızında sikerim|1|PROFANITY
sen ne anlarsın= zaten. akılsız|1|INSULT
dovizimiz hic kalmaz sigara ithalinde dovizimiz biter demisti suleyman bey|0|OTHER
Kadın ev temizliğinden sorumludur|1|SEXIST
düzgün yürü orospunun evladı|1|PROFANITY
dert yarrak gibidir herkes en büyüğünü kendinde sanar|1|PROFANITY
Sen Suriyeli’sin sana çadır yok|1|RACIST
artık suriyeliler evine dönsün|1|RACIST
sana bir şey söylesem kızar mısın|0|OTHER
yahudiler müslümanları sevmez|1|RACIST
sen bir garip çingene sin|1|RACIST
Aklı kıt olduğu için dediklerimi anlamıyor|1|INSULT
kız başına şehir dışına gidemezsin|1|SEXIST
bodrum türkiyenin en turistik noktalarından bir tanesi|0|OTHER
sen tartıyla değil kantarla tartıl anca taşır seni|1|INSULT
transit tipi iki araçla patlayıcıyı türkiye ye soktuklarını anlattı|0|OTHER
sik kafanla karışma|1|PROFANITY
başvuranların kabul edilebilmeleri için giriş sınavında başarılı olmaları gerekir|0|OTHER
Fatih Erbakan 79 doğumluymuş, 44 yaşında yani, içi geçmiş 90’lık dede gibi konuşuyor ve yürüyor, hele o selam verişi Bahçeli bile daha enerjik kalır yanında.|1|INSULT
kadının emekleri görünmüyor|1|SEXIST
seni bi sikerim boş otobüste ayakta gidersin|1|PROFANITY
kamyon bir çocuğu ezdi|0|OTHER
amı yarık|1|PROFANITY
siki boklu mal kadın|1|PROFANITY
biyolojik verilere göre kadınların işitme ve koklama duyuları daha güçlüdür|0|OTHER
ananı sikeyim|1|PROFANITY
uzun süre burada kalmayı planlamadığını biliyorum|0|OTHER
kırk yaşına gelmişsin halen çocuk gibisin|1|INSULT
Müslüman ne anlar bilimden|1|RACIST
hayalarını eline tutturur sike sike yediririm|1|PROFANITY
h|0|OTHER
suriyeliler geldiğinden beri her yer arapça tabela doldu kimse bunlara ses çıkarmıyor|1|RACIST
biyolojik verilere göre erkeklerin omuzları daha geniş kolları ve bacakları daha uzun kemikleri daha ağır eklemleri de daha büyüktür|0|OTHER
sende lafı götünden anlıyorsun|1|PROFANITY
ücretsiz bir şey alamazsın|0|OTHER
hemen hiç iştahım yok|0|OTHER
ancak gene de manzarası ve işletme yönetimi bakımından fena değil|0|OTHER
Arap bebesi misin|1|RACIST
konyalıya sır verdin mi duymayan kalmaz|1|RACIST
bizleri< son derece sevindirdiniz|0|OTHER
çingene çergesi|1|RACIST
fransızların milliyetçiliğini ve fransızca konusundaki baskılarını sevmiyorum|1|RACIST
bu madde çerçevesinde genel nitelikli çekinceler konmasına izin verilmeyecektir|0|OTHER
Kadının bir aklı erkeğin dokuz aklı vardır|1|SEXIST
Er gibi gece nöbet mi tutuyorsun dışarda kızım sen|1|SEXIST
yarragima otursa ami patlar|1|PROFANITY
Karikatüriste senin fotoğrafını verdim hiçbirşey çizmemiş ve o da anlamış senin ne kadar karaktersiz biri olduğunu|1|INSULT
Biz Almanız Yahudilere kız vermeyiz|1|RACIST
buna kıymeti fark edilmeyen unsurlardan fedakarlık edilmesi diyebiliriz|0|OTHER
Araba kullanmak kadın kısmının işi değildir|1|SEXIST
İtalyanlar mafyadır|1|RACIST
Türkiyedeki Suriyeliler Suriyedeki imkanlardan daha fazlası sunulduğu için memnunlar tabi|1|RACIST
Yahudilerin yaşadığı bina çöktü|1|RACIST
kadınların kafa ütülemekten başka ne marifeti var|1|SEXIST
sakala çarpan yapan şef kadınlar gününde müşterilerine sunum yaptı|0|OTHER
kız girdi on sekizine ya erdedir ya yerde|1|SEXIST
nitekim hoca olduktan sonra bir seminer kurdum ve bu seminerde genç öğrencileri bu çalışmaya sevk etmeye gayret ettim|0|OTHER
Kadın bateri çalamaz|1|SEXIST
sen şimdi para mı kazandığını sanıyorsun|1|INSULT
isminizi rica edebilir miyim sizlerden|0|OTHER
kadın çocuklarıyla uğraşmalı erkek ise telefonuyla öyle mi?|1|SEXIST
kolum nerde orospu çovu anan yok kolun yok neyin var götveren|1|PROFANITY
bok çuvalı gibisin|1|PROFANITY
Kadın dediğin& evde oturur. çocuklarina bakar,|1|SEXIST
senin mumbar dolmanı sikerim|1|PROFANITY
orospunun çıkartıp kerhane köşelerine attığı kansız piç|1|PROFANITY
bütün kadınlar aynı|1|SEXIST
ders sırasında diğerleriyle konuşma|0|OTHER
Ağlamak işin kolayına kaçmaktır|1|INSULT
Yolda görsem yoldan dönerim|1|INSULT
Rum tohumu|1|RACIST
bu gaye doğrultusunda eğitimlerini verdik|0|OTHER
ancak bu yoldan anlayabiliyorum|0|OTHER
Ermeni gelini gibi kırıtma|1|RACIST
sikim Gökkuşağına döndü|1|PROFANITY
Kimse için bir anlam ifade etmiyorsun|1|INSULT
Sik kafalı hayatında kaç defa yaptın bunu|1|PROFANITY
bursa daki ve bursaspor daki herkese- özellikle- takım arkadaşlarım ve personele her şey için. teşekkür etmek> isterim|0|OTHER
Karı gibi ağlayarak eline ne geçeceğini zannediyorsun|1|INSULT
Bir tas has göthoşafı|1|PROFANITY
kadınlar da gelebilir|1|SEXIST
evde oturan koca mı olur|1|SEXIST
eşek ölecek ters dönecek siki güneş görecek|1|PROFANITY
Senin gibi insanlar hakkında konuşmak istemiyorum|1|INSULT
senin ormanını yakanı sikeyim|1|PROFANITY
bu çerçevede ortaya çıkan kişisel verilerin güvenliği mahremiyet ve toplumsal denetim sorunları nasıl ele alınabilir|0|OTHER
kocaman bir hüznü çocuk gözüyle kır çiçekleriyle birleştirmişti|0|OTHER
ben sut icmek istiyorum|0|OTHER
aklın varsa bunu yapmazsın|1|INSULT
Gündüz yağar gece açar yıl bozgunluğu kadın söyler erkek susar ev bozgunluğu|1|SEXIST
senin babanın düşmanlarını sikiyim|1|PROFANITY
Müsvedde desem sana o bile çok|1|INSULT
egonun yarısı kadar beynin olsa belki bu halde olmazdın aq kürtaj gazisi|1|PROFANITY
erkek kadınla oynaşır kızla evlenir|1|SEXIST
Arap saçına döndüm|1|RACIST
çingeneye beylik vermişler babasını< asmış|1|RACIST
Japon kızları japon ve taylandlı kızlardan sonra gelen kızlardır|1|RACIST
ne garip ki bir haber kanalında görüşleri sorulan okay gönensin ise katili teslim ettiler diyordu|0|OTHER
Kamışın közü olmaz Beddikin sözü olmaz|1|RACIST
