text|is_offensive|target
bütün bu sayılan bilimlerin tıpla pek bir ilişkisi yoktur onunla yalnız psikanaliz aracılığıyla bir bağlantı içindedir|0|OTHER
bir Kayserili kadar kurnazsın|1|RACIST
Ananın amına kafamı sokarım şantiye gibi olur|1|PROFANITY
 |1|OTHER
meşhur oç nin yeri|1|PROFANITY
Aptalca olmayan tek bir hareketin yok.|1|INSULT
Beyazlar herkesin kanını emiyorlar|1|RACIST
götümün kenarı|1|PROFANITY
Göt oğlanı aynısını banada yaptı|1|PROFANITY
kendi büyük aklı küçük onun|1|INSULT
üniversitedeki bu tip şeylere bayılmamak mümkün mü|0|OTHER
satışın taşınmazdaki hissedarlara yapılması halinde bu hak kullanamaz.|0|OTHER
sürekli piçlik peşindesin|1|PROFANITY
ecnebiler gibi davranma|1|RACIST
bulunduğu ülkeye zarar veren amına kodumun fakiri|1|PROFANITY
Lavuk o lafları sana yedirtirim|1|PROFANITY
muhammed olmak üzere din büyüklerinin adının önünde kullanıyoruz|0|OTHER
büyük ustanın eklerinden de altı yedi tane yenilebiliyor hem de baba bir yemeğin ardından|0|OTHER
aradigim seyi bulmaya basliyordum|0|OTHER
hayvan oğlu hayvan seni|1|INSULT
kolej züppesi|1|INSULT
İzlediğim filmler arasında en iyisiydi.|1|OTHER
tom kasten cami kırdı|0|OTHER
ayranın yok içmeye ne ayaksın be amcık yani|1|PROFANITY
Papaz ucurmak|1|RACIST
sen oturmuş burada kadın gibi dedikodu mu yapıyorsun?|1|SEXIST
Yunan evladı|1|RACIST
o ara haber aldim|0|OTHER
sanki insanlığı sen kurtardın|1|INSULT
daha konuşmayı öğrenememiş|1|INSULT
bunlar şu andaki sorunun çözümü için hemen devreye sokularak düzeltilecek şeyler değil|0|OTHER
sonra& aynı yavşak. çıkıp geri- gelmesin mi?<|1|INSULT
konsolos köpeği|1|INSULT
"Türkler kendi özüne dönmedikçe ve Arapların inancını esas aldıkça asla Türkler tarafından yönetilemeyecekler!

“Araplar İslamiyet öncesi kız çocuklarını diri diri toprağa gömerken” Türkler tek Tanrı’ya inanıyor ve savaşlarda kadın ve çocuklara el kaldırmayıp adalet dağıtıyordu!"|1|RACIST
Rum hatunu yatakta Ermeni hatunu mutfakta yapmak gerek|1|RACIST
ciddi oy artışımız var|0|OTHER
listedeki her bir parça ya& silmek için mal girişi yoksa ya da dış< stok hareket& miktarını, değiştirmek için seçilebilir|0|OTHER
pis mikrop|1|INSULT
senin işinde zor bu beyinsizlikle|1|INSULT
Ezik insanın tekisin|1|INSULT
tamam yok teşekkür ederim|0|OTHER
Kocası konuşurken karısına laf demek düşmez|1|SEXIST
Sen kim kopek|1|INSULT
erkek dediğin bacak bacak üstüne atamaz|1|SEXIST
Namık Kemal köprüsünden ürkütürsün vakvakları ananın amına çam diktim git topla kozalakları|1|PROFANITY
bugün çok vasatsın|1|INSULT
siyahi insanlar güneşten etkilenmez|0|OTHER
gör hüseyin akkuş arş|0|OTHER
kurduğu bir manastırda keşiş olup askerliği bırakmıştır|0|OTHER
uyuzun teki|1|INSULT
Kusmuğum bile senden temiz|1|INSULT
hastalığın etkeni henüz tam olarak belirlenemediğinden tedavi konusunda yapılabilecek olan şeyler de çok sınırlı|0|OTHER
Adam gibi çalışmak ancak erkeklere mahsustur|1|SEXIST
Havuç olsan tavşanlar et yemeye başlar|1|INSULT
raporlarını bilimsel yapmaya çalıştı|0|OTHER
kılıbık yumuşak|1|INSULT
örneğin hakaret ederken kullanılan çeşitli jestler para anlamında parmak uçlarının birbirine sürtülmesi gibi|0|OTHER
hey siyahi sen ordan kalk ben oturucam burası senin ülken değil|1|RACIST
delik deşik bir aracın tekerleklerinden ayakkabı yapılıyor|0|OTHER
bu nedenle çok önemlidir|0|OTHER
İsveç Norveç Belçika Finlandiya Fransa terörizmi destekleyen terörist devletlerdir|1|RACIST
ayın dördünde aramışsınız bizi konuyla ilgili dört gün önce|0|OTHER
Sen aptalsın ve benim hayatımda aptallara yer yok dostum|1|INSULT
evet ben izin verdim odun kafalı|1|INSULT
Yaziklar olsun sana adanin ekmeyini yiyorsun orosbu cocugu seni|1|PROFANITY
Kadınlar gece sokağa çıkamaz|1|SEXIST
okumuşsun ama adam olamamışsın|1|INSULT
sana kuvvet uygulayan yer çekimini sikeyim|1|PROFANITY
seni sikeceğime 31 çekerim daha iyi|1|PROFANITY
Bu takımın bir parçası olmak için yeterince iyi değilsin|1|INSULT
canımızı gavurlara emanet ettik|1|RACIST
aslında eklerin hepsi bir zamanlar sözcüktü|0|OTHER
Kadın erkeğin arkasından yürür|1|SEXIST
Tatar tarllalara bok atar|1|RACIST
kürt kiracı istemiyoruz|1|RACIST
kürdün aklı ya sıçarken ya da kaçarken başına gelirmiş|1|RACIST
Suriyelileri ve hiçbir sığınmacıyı ülkemde istemiyorum|1|RACIST
Burnun kaf dağına çıkmış haberin var mı yar yar|1|INSULT
ormanlar ve deniz balıkçılık alanları aşırı sömürüldü sayısız bitki ve hayvan türü sonsuza kadar yok oldu|0|OTHER
ayrıca yazılı dil diğer alt sistemleri tamamlayıcı olarak da kullanılabilir|0|OTHER
götüne Molotof attığım|1|PROFANITY
Bugün İspanyolların elleri kan revan içindedir pek çok milletin kanı bulaşmıştır ellerine|1|RACIST
eşeğe laf anlatsam şimdiye anlamıştı|1|INSULT
yapılan açılış gezilen sergiyle son buldu|0|OTHER
Erkekler evi süpürmez|1|SEXIST
sikimde bile değilsin|1|PROFANITY
göt kılı|1|PROFANITY
Kız kısmısına güven olmaz|1|SEXIST
kafan basmıyor mı laz aklı mı var sende?|1|RACIST
Gavurlar cehennemlik Müslümanlar cennetlik|1|RACIST
sümüklü bebe seni|1|INSULT
balık beyinli|1|INSULT
sikik yelloz|1|PROFANITY
kadın evinde oturup evle ilgilenmeli evliyse çocuklarının annesi olmalı|1|SEXIST
Miran o kız dediğin reyyan için ölüme bile gider zırıldak gönül|1|SEXIST
mezardaki neneni sikeyim|1|PROFANITY
adam gibi güclü ol kızım|1|SEXIST
"Bir hayasız yüzünden yıllardır dinlediğim ve değer verdiğim 
@kafaradyo
 dinlemeyi bıraktım.."|1|INSULT
milli mesele|1|INSULT
Bu kadar çıkarcı biri olduğunu tahmin edemezdim|1|INSULT
Yahudi pazarlığı yapmaya mı geldin buraya?|1|RACIST
ayaka siktir git artik|1|PROFANITY
adamın yaptığı işten tornacı parçacı vs birçok yer de nemalanıyor|0|OTHER
sizin ne mal olduğunuz bilmez miyim ben|1|INSULT
Ağlak bebe|1|INSULT
seni boğaz köprüsünde sikerim hem Asya seyreder hem Avrupa|1|PROFANITY
seni sike sike karım yaparım|1|PROFANITY
bu misafirlik fazla uzadı herkes ülkesine|1|RACIST
o beceriksize çocuk mu emanet edilir|1|INSULT
Saçını erkek gibi kestirmiş|1|SEXIST
karını dövmeyi bıraktın mi|0|OTHER
adam konuk koltuğunda sakin bir şekilde oturuyor ayakkabıları çamur içinde umurunda değil|0|OTHER
tatar şarkılarında çok duygu var|0|OTHER
Amına koduğumun kürtaj gazisi|1|PROFANITY
Kuru götlüteneke amcıklı kevaşe|1|PROFANITY
sinirimi senden almayayım kuş beyinli|1|INSULT
Sakalı çıkmıyor köse galiba|1|INSULT
Çingen olandan borç para alınmaz|1|RACIST
gargamel& suratlı>|1|INSULT
kulağındaki deliği sikerim|1|PROFANITY
erkekler daha iyi şofördür|1|SEXIST
Kadın kısmısı erkeği izin vermeden dışarı çıkmaz|1|SEXIST
Evde hatun olmazsa boran çıkar|1|SEXIST
türkü suriyelisi yok diyorsunuz türk halkına yoksulluk çektiriyorsunuz|1|RACIST
beynin kıt galiba|1|INSULT
bu işlemler diğer güncellemeler ile tamamlanır|0|OTHER
sperm ziyanı|1|PROFANITY
kadın erkek içinde kahkaha atmayacak öyle|1|SEXIST
künefeye benziyorsun dışın tatlı için kaşar|1|INSULT
eğer o bir hayal olmayıp bir hakikat olsaydı asırlarca onu kimse tatlı seyretmezdi|0|OTHER
Ne diyo bu kürtaj gazisi|1|PROFANITY
zenciler ve kopekler giremez|1|RACIST
ceza evinde gayet az okudum|0|OTHER
Sıkıldım artık senden|1|INSULT
avrat gibi düşman olmaz güler bildirmez köpek= gibi dost. olmaz, ulur bildirmez|1|SEXIST
Çingen hesabı mı yapıyorsun|1|RACIST
boynuzlu pezevenk|1|PROFANITY
yuvalarını yere yakın yerlere yapan böcekçil kuşlardır|0|OTHER
Gavurun dölü|1|RACIST
hangimiz daha örnek ülke|0|OTHER
kurtler turkler tarafindan sevilmez|1|RACIST
bunun üzerine gazetecilerin sizi valiliğe şikayet ederiz demesi üzerine koruma kime şikayet edersen et|0|OTHER
Don olsan donsuz gezerim|1|INSULT
bu tür etkinlikleri önde gelen aktörlerin toplumsal egolarını tatmin aracı olarak görüyorum|0|OTHER
Ona çok düşük maaş veriyor olmalılar|1|INSULT
laz damarın tuttu mu birden parlıyorsun|1|RACIST
ananın amını keserim cebime koyar koklar koklar sikerim|1|PROFANITY
şimdi sinirden kendimi sikecem|1|PROFANITY
seksen üç altmış bir|0|OTHER
kadında göz erkekte söz olur|1|SEXIST
ağzını yırtarım orospu|1|PROFANITY
tam profesyonel oyunculara göre|0|OTHER
harbi manyak orospu çocuğu|1|PROFANITY
suriyeliler yüzünden emlak piyasası uçtu> gitti|1|RACIST
halen ne yuzle durabiliyorsunuz|0|OTHER
kadın dediğin bir adım geride durmalı|1|SEXIST
Kadin oyle kisa etekle dekolteyle disari cikamaz isterse evde bana giyebilir|1|SEXIST
q|1|OTHER
Sen adam gibi sporcuydun sana yakışmadı|1|SEXIST
"bana bak muşmula surat o maymun kılıklı sevgilin seni çatır çutur aldattı hem de senin gözünün önünde flörtleştiler. sen bile simsed zamanı birbirlerinin akıllarında vardılar demiştin şimdi utanmıyor musun arkadaşının acısı üzerinden aksini kanıtlama çabasına girmeye 
@elifnuryeel"|1|INSULT
lağım çukurunda mı geziyorsun leş gibi kokuyorsun|1|INSULT
Filmi izledikten sonra karı gibi ağladı.|1|SEXIST
mahallenin içme suyu şebekesi var ancak kanalizasyon şebekesi yoktur|0|OTHER
apartmanımda mahallemde ülkemde suriyeli istemiyorum|1|RACIST
Mülteci defol|1|RACIST
Gavurun tembeli kesis Musluman’in tembeli dervis|1|RACIST
itin evladı|1|INSULT
emekli olduk çocukları da yuvadan uçurduktan sonra gelip bu işe başladık|0|OTHER
ananın amına porselen tabak fırlatayım|1|PROFANITY
konu alanına ve öğrencinin gereksinimlerine uygun materyal geliştirir|0|OTHER
çünkü bir süre sonra kalıplara sıkıştırmaya çalışılmak insanları daraltır o zaman sıkıştıran kalıpların tümünü yıkmak için daha çok istek duyar|0|OTHER
kadınların tek bildiği şeydir trip atmak|1|SEXIST
toplama matematikte iki veya daha fazla çokluğun nicel değerlerinin bir arada ifade edilmesidir|0|OTHER
Kadınlarda liderlik yapma özelliği yoktur|1|SEXIST
ulan ibibik sende bu göt varken çok mekanlar kokutursun|1|PROFANITY
sanırım biz şimdi çiftiz|0|OTHER
buradaki araç örnek için seçilmiş olup müşterinin talebine göre seçilebilir|0|OTHER
bu yuvalara takılacak yonga sayısı bilgisayarın toplam belleğini belirler|0|OTHER
kürt çalamaz cingen oynamaz|1|RACIST
ananı büyük pasificte 1 ton boşalan beyaz balinalarla beraber siker olimpiyat yüzme şampiyonasında altın madalya kazandırırım|1|PROFANITY
Bu işlerden erkekler kadar anlamazsın|1|SEXIST
İnsanlara haksızlık yapan kötü niyetli bir adamdı|1|INSULT
Siyahi insanlar bana antipatik geliyolar|1|RACIST
Kadın kısmı hiç küfür eder miymiş?|1|SEXIST
Çingeneler yapar pis insanlar işte.|1|RACIST
siyahilerin aramızda yeri yok|1|RACIST
her an uyanik duruyorlardi|0|OTHER
günümüz şartlarında dar alanlara sığdırılan evler için uygun mobilyayı bulmak her zaman zor olmuştur|0|OTHER
satılmış pezevenkler|1|PROFANITY
Zencilerin sporda ve müzikteki başarısı konuşuluyor|1|RACIST
tuhaf bir ses duydum|0|OTHER
muhabet için elma üzerine yirmi kere okunup sevdiğine yedirilip yiyen deli divane olur mücerreptir|0|OTHER
yetenekli bir kadromuz var|0|OTHER
Siyahiler giremez|1|RACIST
Kadın özgür değildir|1|SEXIST
eğitimsiz kaplumbağa|1|INSULT
aynı götün ibneleri gidin başka yerde oynayın|1|PROFANITY
düdük götlü|1|PROFANITY
Suriyeliler ekonomik olarak faydasız olup ancak ülkemizi yıllardır zarara uğratmaktadır|1|RACIST
Çok acımasızsın duble biber bile senden daha az acı verir|1|INSULT
acaba bu etik mi|0|OTHER
Bu devirde iyileri sikerler|1|PROFANITY
tophane güllesi|1|INSULT
İki dakika mutlu olmayalım amına koduğum yerinde hemen hayatımızı sikiyonuz|1|PROFANITY
Seni bir sikerim dokuz ay boyunca bulanık sıçarsın|1|PROFANITY
meraklı olduğumu kabul etmeliyim|0|OTHER
gelecek duygusundan boşanmış insan ürkütücüdür|0|OTHER
40 yıldır patriğin eşeğini becermek|1|RACIST
götünü balkon tellerine asar 3000 feetten amına dalarım|1|PROFANITY
Siyahiler de ülkemize doluştu ülke iyice karıştı|1|RACIST
beynine kan gitse düşünebilecekte|1|INSULT
Evi aynı araplar gibi pis kokuyor|1|RACIST
kızların sayısı erkeklerden üç eksikti|0|OTHER
eğer hipertansiyonunuz olsaydı hissederdiniz|0|OTHER
insanı huzursuz ediyorsun|1|INSULT
Ağzına öyle bir sıçarım ki tek seferde yutamazsın|1|PROFANITY
seni ayakta sikerim damlatmam|1|PROFANITY
alırım façanı aşağı senin görürsün o zaman|1|INSULT
bütün yüzey bitişleri daha da geliştirildi|0|OTHER
bir sürü laf işittik|0|OTHER
bu olayda bizi dolandıracağını tahmin etmeliydim o sahtekarın|1|INSULT
erkek dediğin her işi yapar|1|SEXIST
ucubik kadın|1|INSULT
dişler çekildikten sonra dilin ön dişlere değerek çıkarttığı sesler birden kayboluverdi|0|OTHER
Hödük ya insanlarla nasıl davranacağını bilmiyor|1|INSULT
başka bir şey için mi teşekkür ediyordu|0|OTHER
Senden gerçekten tiksiniyorum insan biraz temiz olur kendine özen gösterir|1|INSULT
İzmirlilerin hepsi mi gevşek olur|1|RACIST
Sadece herşeyi yoluna koyucam diyip amına koyan kardeşlerime günaydın|1|PROFANITY
biz onu gözden kaybettik|0|OTHER
Deprem sonrası bölgede halen elektrik problemi yaşayan mahalleler var.|1|OTHER
yuzu oyle korkunctu ki gorunce kacacak yer ariyordum kendime|1|INSULT
Kürt getirdiğini yemez yemeden de gitmez|1|RACIST
biz de ona destek olmak için onunla hareket ettik|0|OTHER
kiliseden soyutlanma olarak değil|0|OTHER
amsız avrat|1|PROFANITY
grubun ilk albümünden beri plak kapaklarında yer alır|0|OTHER
konuşun sikime dogru|1|PROFANITY
pezevenk bebesi gibi ağlama oğlum|1|PROFANITY
bu tuniği giyerek kadınlara dönmüşsün|1|SEXIST
"Bir insan ancak bu kadar s@ref ve haysiyet yoksunu olur 
İnadına "|1|INSULT
kürt çocukları bayramlaşmaya gelmiş kapıyı açmayalım|1|RACIST
malaylar müslümandır|0|OTHER
Erkek dediğin masaya yumruğunu vuracak|1|SEXIST
dönek araplar|1|RACIST
karşılıklı beraberce yapacağımız çalışmalar ile önemli yollar kat edeceğimizi düşünüyorum|0|OTHER
sensiz bu hayatın günlerini sikeyim|1|PROFANITY
bir aksilik olmazsa nisan ya da mayıs ayı gibi planlar tamamlanmış olacak|0|OTHER
Kürtün aklı başına ya sıçarken ya kaçarken gelir|1|RACIST
Zeki olduğunu düşünen bir kadın erkekle aynı hakları ister Zeki bir kadın vazgeçer|1|SEXIST
Hatunun sabah uyandığında yanında olmayanı makbuldür|1|SEXIST
Kadın fizyolojisi ile normal hayatta bile sağlıklı kalmak zor|1|SEXIST
Rüyalarda yaşadım.. Rüyalar da bok gibiydi|1|PROFANITY
Seni küçükken eşşekler tepmiş galiba anırıp durma|1|INSULT
"Bir yanda,
beceriksiz korkak kulübünü savunamayan ruhsuz..
Diyer yanda,
içi geçmiş çaresiz beceriksiz 
İsbilmez uğursuz..

Rezil ettiniz bizleri...."|1|INSULT
n|0|INSULT
Bu bok kafalı anlatıklarına kendiside inansa|1|PROFANITY
yeni yasayı onaylıyor musunuz|0|OTHER
kızını dövmeyen dizini dövermiş|1|SEXIST
yarrağımın antifirizi|1|PROFANITY
Çingeneden coban olmaz Yahudiden pehlivan|1|RACIST
en birinci emelleri oğullarına yahut kardeşlerine çirkin bir kız almaktır|0|OTHER
sulaleni bir cuvala koya koya sikerim|1|PROFANITY
Erkekler kadınlara göre daha fazla söz hakkına sahip olmalıdır|1|SEXIST
bundan böyle kutsal adımın aşağılanmasına izin vermeyeceğim|0|OTHER
ev idaresine erkek karışmaz|1|SEXIST
Fakirin karnı doydu mu siki kalkar|1|PROFANITY
dolayisiyla secilmis bazi ornekleri vermekle yetinecegiz|0|OTHER
çocuk bulmacayı çözmek için yeterince zekiydi|0|OTHER
Kişiliksiz bi aptalsın|1|INSULT
Bu napıyo abv? İttiriyo mu napıyo? LAN ÖKÜZ DEVE NAPIYON PEZEVENK #YalıÇapkını|1|PROFANITY
denizde mantar am siki tartar biz genciz kız sikeriz|1|PROFANITY
Sen bir salaksın|1|INSULT
fırtınalı sanatçı ruhu sevgi coşkusunun köpüğünü höpürdeterek içmiş bundan böyle kadın onun için tatsız bayat bir içkiyle dolu bir kadehten daha çok değer taşımaz olmuştu|0|OTHER
Filler ve fareler tepişirken sen tırsıp kaçışıyordun|1|INSULT
yüzündeki beni sikeyim|1|PROFANITY
Amerika polisleri çok zorbacılardır|1|RACIST
karın varsa cır cırı eksik olmaz|1|SEXIST
teyzesinin amı sikli|1|PROFANITY
Hatay'a müdahale etmedik çünkü Alevi oldukları için|1|RACIST
Ne kadar az siklersen o kadar çok mutlu olursun|1|PROFANITY
Kadınlar üretimde yer almamalıdır|1|SEXIST
leş sikli|1|PROFANITY
amın. oğlu sebastiyan|1|PROFANITY
Erkek adamın ev işi yaptığı nerde görülmüş|1|SEXIST
Gecenin bi körü mini etekle sokakta dolaşılmaz|1|SEXIST
dudak hareketlerinizi elleriniz bir sakız ya da sigarayla engellemeyin|0|OTHER
Çok bilmiş bilmiş bilmiş...|1|INSULT
mürettebatta kadının ne işi var|1|SEXIST
Kadınlar genelde sekreterliğe layık görülür|1|SEXIST
ve yıllar sonra boşandı|0|OTHER
bir erkek sesi duyuyor|0|OTHER
Zibidi adamların götü sikilsin|1|PROFANITY
kulağındaki küpeyi sikeyim|1|PROFANITY
""" Tarihi geçmeden içi geçmiş bunun hanımefendi ""
Bunu cidden dedim değil mi ben dün ..."|1|INSULT
hey yamuk burunlu baksana bu masaya|1|INSULT
 |0|SEXIST
Erkektir bu döver de sever de|1|SEXIST
bireysel ve dolayısıyla duygusal tasarım anlayışı ekspresyonist mimarlığın felsefesidir|0|OTHER
Kadınsa haddini bilecek|1|SEXIST
senin ananı babam siksin|1|PROFANITY
ben kocamı çalıştırmam|1|SEXIST
elbette arafat ömrünü filistin. davasına adamıştı|0|OTHER
kadın erkeğide rezil eder veziride|1|SEXIST
benim gibi asil bir insan sana mı bakacak|1|INSULT
bekçilik kadrosuna kadın olduğum için alınmadım|1|SEXIST
10 yıl aynı şeyide anlatsan konyalıysa anlamaz|1|RACIST
bunu burada bırakıp gitsem akşam aynı yerden geri alırım o kadar yön duygusu yok|1|INSULT
Amerika Türklere siyasette olma hakkı vermez|1|RACIST
Siyahlar koşuda beyazlardan daha iyidir|1|RACIST
ama bu siir kendisini sevenlerin dillerinde|0|OTHER
kız dedigin yemek yemez tatlı yemek iicnen son ne zaman karnı tamdoydugunu bile bilmez|1|SEXIST
yeşermeye başlayan bu filizin koca bir çınar olmasıdır en büyük dileğimiz|0|OTHER
Senin gibi kardeş olmaz olsun|1|INSULT
